Market_place,URL,Product_name,SKU,Price,Currency,Total_stars_ranking,Subject,Author,Date,Review,Stars,like,dislike,cleaned_review
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Order a seat separately,Bigthumb78,"November 27, 2021",The toilet basin is fine. The enclosed seat is the worst kind of basic plastic.,4,1,1,toilet basin fine enclos seat worst kind basic plastic
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,It is a B+ rating for me,Cleo,"May 7, 2022",Very hard and uncomfortable seat. Will have to replace seat.,3,1,1,hard uncomfort seat replac seat
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,The toilet leaks lots of water,user1711,"September 13, 2022","The size and high of the toilet is really good. The instructions for installation were not clear, but even then I was happy with the purchase. The problem comes around two months after the purchase, every time we flush water goes for up to five to ten minutes, we have to manually arrange it. it is very disappointing.",2,0,0,size high toilet realli good instruct instal clear even happi purchas problem come around two month purchas everi time flush water go five ten minut manual arrang disappoint
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Buy better!,Dixie,"August 10, 2022","Has a flimsy plastic seat/lid. I had my old toilet replaced because it was constantly running but in 10 years I had never had to use a plunger, in the week I’ve had this installed I had to blow the dust off the plunger because it’s not the quality of the old one! Bite the bullet and buy a more quality product.",3,0,0,flimsi plastic old toilet replac constantli run year never use plunger week instal blow dust plunger qualiti old one bite bullet buy qualiti product
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Quality made in the USA,WeLoveQuality,"March 4, 2023","The Mansfield toilet we bought at Lowe’s fits perfectly in our small bathroom. It has the features we want (few do these days): standard, not chair height; and round bowl, not elongated. Also, it is priced much less than Kohler and other brands, yet is quality made in the USA. We're very happy with Mansfield!",5,0,0,mansfield toilet bought low fit perfectli small bathroom featur want day standard chair height round bowl elong also price much le kohler brand yet qualiti made usa happi mansfield
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Very affordable and sizeable,Buckchinnyjoeyogreratter,"February 4, 2022",It’s totally amazing perfect for my miniature bathroom. It’s styilish and looks amazing with my chunky white walls. Beautiful. 4\5 it’s thick and long enough and the hole is perfect so the water don’t splash when I do bowel movements. It’s also thunkly sizeable and encourages me to flush the toilet more.,4,0,1,total amaz perfect miniatur bathroom styilish look amaz chunki white wall beauti thick long enough hole perfect water splash bowel movement also thunkli sizeabl encourag flush toilet
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,You get what you pay for,KellyinOhio123,"January 25, 2023",Unfortunately needed a smaller toilet at a specific height to be able to get a ADA toliet chair over. This was the only one that met those specific needs. I’ve never needed a toilet plunger before and had to run out to buy one. Unfortunately it gets used almost daily since the toilet gets clogged easily.,2,0,0,unfortun need smaller toilet specif height abl get ada toliet chair one met specif need never need toilet plunger run buy one unfortun get use almost daili sinc toilet get clog easili
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Worth the money.,Poinky,"April 25, 2023",Toliet was easy to install and was a great price. Would buy again.,5,0,0,toliet easi instal great price would buy
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,It's OK,Tanya,"January 26, 2023",I purchased this toilet for my bathroom suite. My only issue with this toilet is the tank level was weak. It was stripped and its loose and hanging off. I have to go buy another one.. if anyone had this issue tell me which lever you had to get. The plastic seemed cheap!,3,0,0,purchas toilet bathroom suit issu toilet tank level weak strip loos hang go buy anoth one anyon issu tell lever get plastic seem cheap
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Great look and everything included .,Rick,"April 24, 2023",Needed a new toilet. This toilet was an easy installation with everything included. The only thing I would improve on is a better seat.,4,0,0,need new toilet easi instal everyth includ thing would improv better seat
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,could be engineered better,Lucas,"November 25, 2022","Everything was fine except the engineering aspect. The closet has 3 bolts that fixes it to the bowl. 2/3 were hard to reach and if you do not tighten them down equally, the closet will not be level. All other aspects of this toilet were OK",4,0,0,everyth fine except engin aspect closet bolt fix bowl hard reach tighten equal closet level aspect toilet ok
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,It only seats one at a time.,SAS6,"April 24, 2023",It's good for sitting. I like to sit on it. My family does too. But not together. That would be weird.,5,0,0,good sit like sit famili togeth would weird
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Smaller than most others- great for kids and those,LowesMom,"March 24, 2023","Good replacement toilet from the old worn out one we had. It flushes great- lots of power-It's a bit smaller than most, so anyone taller should pass on this one- but great for kids!",4,0,0,good replac toilet old worn one flush lot bit smaller anyon taller pa great kid
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Solid toilet for the money but...,dadinfl,"March 12, 2023","How ever at this amount of money there will be minor imperfections and the flapper is sub par compared to a korky, which I promptly installed. 3 bolt tank mounting is nice feature.",3,0,0,ever amount money minor imperfect flapper sub par compar korki promptli instal bolt tank mount nice featur
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,They are Heavy!,Kitty,"August 3, 2022",bought the two toilets by Pro-Fit had to load them myself no help in this store! It's OK did have help loading in my car! Thanks for that! Got them home and put in no problems!,5,0,0,bought two toilet load help store ok help load car thank got home put problem
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Worse than the toilet I replaced,LowesShopper,"October 28, 2022","I'm not sure where all these positive reviews are coming from. Good price, but not a great toilet. Comes with the world's most uncomfortable seat and is constantly clogging up.",2,0,0,sure posit review come good price great toilet come world uncomfort seat constantli clog
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Love the New Toilet,LaToya Spann,"September 26, 2022","I'm so glad I ordered this toilet. It looks similar than my old toilet. It flushes properly, and the seat is comfortable. I highly recommend this toilet.",5,0,0,glad order toilet look similar old toilet flush properli seat comfort highli recommend toilet
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Great toilet but add the washers.,Mike,"December 2, 2021",Adding a few plastic retaining washers for the base bolts would greatly simplify the installation for a novice. Cost would be only a few pennies.,4,0,1,ad plastic retain washer base bolt would greatli simplifi instal novic cost would penni
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Won't stop running,ToddB,"August 8, 2022",We just had a plumber install the new toilet and it has a leak around the flapper. There are no burrs but it won't seal. Not impressed.,1,0,1,plumber instal new toilet leak around flapper burr wo seal impress
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Terrific toilet.,Emmafg,"April 2, 2023",Height was perfect. We had purchased another toilet but it was too tall. This one fit perfectly. Installation was easy.,5,0,0,height perfect purchas anoth toilet tall one fit perfectli instal easi
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Mansfield toilet,Charlie,"August 12, 2022","All parts were there; no broken parts, very easy to install with great written instructions.",5,0,0,part broken part easi instal great written instruct
